Run Name (clean name) (1),Tech||Outputs Group Detailed (electricity supply) (1),State,Year,Value,Unit
Baseline,Transmission-sited Solar,georgia,2025,4.704,gigawatt
Baseline,Transmission-sited Solar,georgia,2030,6.71,gigawatt
Baseline,Transmission-sited Solar,georgia,2035,8.719,gigawatt
Baseline,Transmission-sited Solar,georgia,2040,10.919,gigawatt
Baseline,Transmission-sited Solar,georgia,2045,13.12,gigawatt
Baseline,Transmission-sited Solar,georgia,2050,14.121,gigawatt
Baseline,Transmission-sited Solar,hawaii,2021,0.286,gigawatt
Baseline,Transmission-sited Solar,hawaii,2025,1.613,gigawatt
Baseline,Transmission-sited Solar,hawaii,2030,1.657,gigawatt
Baseline,Transmission-sited Solar,hawaii,2035,1.745,gigawatt
Baseline,Transmission-sited Solar,hawaii,2040,1.836,gigawatt
Baseline,Transmission-sited Solar,hawaii,2045,2.13,gigawatt
Baseline,Transmission-sited Solar,hawaii,2050,2.869,gigawatt
Baseline,Transmission-sited Solar,idaho,2021,0.241,gigawatt
Baseline,Transmission-sited Solar,idaho,2025,0.244,gigawatt
Baseline,Transmission-sited Solar,idaho,2030,0.247,gigawatt
Baseline,Transmission-sited Solar,idaho,2035,0.268,gigawatt
Baseline,Transmission-sited Solar,idaho,2040,0.373,gigawatt
Baseline,Transmission-sited Solar,idaho,2045,0.543,gigawatt
Baseline,Transmission-sited Solar,idaho,2050,0.71,gigawatt
Baseline,Transmission-sited Solar,illinois,2021,0.386,gigawatt
Baseline,Transmission-sited Solar,illinois,2025,2.466,gigawatt
Baseline,Transmission-sited Solar,illinois,2030,3.348,gigawatt
Baseline,Transmission-sited Solar,illinois,2035,4.253,gigawatt
Baseline,Transmission-sited Solar,illinois,2040,5.209,gigawatt
Baseline,Transmission-sited Solar,illinois,2045,6.165,gigawatt
Baseline,Transmission-sited Solar,illinois,2050,6.254,gigawatt
Baseline,Transmission-sited Solar,indiana,2021,0.867,gigawatt
Baseline,Transmission-sited Solar,indiana,2025,1.718,gigawatt
Baseline,Transmission-sited Solar,indiana,2030,2.405,gigawatt
Baseline,Transmission-sited Solar,indiana,2035,3.11,gigawatt
Baseline,Transmission-sited Solar,indiana,2040,4.069,gigawatt
Baseline,Transmission-sited Solar,indiana,2045,5.169,gigawatt
Baseline,Transmission-sited Solar,indiana,2050,5.587,gigawatt
Baseline,Transmission-sited Solar,iowa,2021,0.117,gigawatt
Baseline,Transmission-sited Solar,iowa,2025,3.631,gigawatt
Baseline,Transmission-sited Solar,iowa,2030,3.634,gigawatt
Baseline,Transmission-sited Solar,iowa,2035,3.743,gigawatt
Baseline,Transmission-sited Solar,iowa,2040,4.583,gigawatt
Baseline,Transmission-sited Solar,iowa,2045,5.776,gigawatt
Baseline,Transmission-sited Solar,iowa,2050,6.514,gigawatt
Baseline,Transmission-sited Solar,kansas,2021,0.024,gigawatt
Baseline,Transmission-sited Solar,kansas,2025,0.392,gigawatt
Baseline,Transmission-sited Solar,kansas,2030,0.853,gigawatt
Baseline,Transmission-sited Solar,kansas,2035,1.429,gigawatt
Baseline,Transmission-sited Solar,kansas,2040,2.007,gigawatt
Baseline,Transmission-sited Solar,kansas,2045,2.586,gigawatt
Baseline,Transmission-sited Solar,kansas,2050,2.588,gigawatt
Baseline,Transmission-sited Solar,kentucky,2021,0.024,gigawatt
Baseline,Transmission-sited Solar,kentucky,2025,0.894,gigawatt
Baseline,Transmission-sited Solar,kentucky,2030,1.907,gigawatt
Baseline,Transmission-sited Solar,kentucky,2035,2.921,gigawatt
Baseline,Transmission-sited Solar,kentucky,2040,3.991,gigawatt
Baseline,Transmission-sited Solar,kentucky,2045,5.088,gigawatt
Baseline,Transmission-sited Solar,kentucky,2050,6.515,gigawatt
Baseline,Transmission-sited Solar,louisiana,2021,0.036,gigawatt
Baseline,Transmission-sited Solar,louisiana,2025,0.504,gigawatt
Baseline,Transmission-sited Solar,louisiana,2030,1.089,gigawatt
Baseline,Transmission-sited Solar,louisiana,2035,1.759,gigawatt
Baseline,Transmission-sited Solar,louisiana,2040,2.43,gigawatt
Baseline,Transmission-sited Solar,louisiana,2045,3.063,gigawatt
Baseline,Transmission-sited Solar,louisiana,2050,3.703,gigawatt
Baseline,Transmission-sited Solar,maine,2021,0.193,gigawatt
Baseline,Transmission-sited Solar,maine,2025,0.389,gigawatt
Baseline,Transmission-sited Solar,maine,2030,0.389,gigawatt
Baseline,Transmission-sited Solar,maine,2035,0.389,gigawatt
Baseline,Transmission-sited Solar,maine,2040,0.392,gigawatt
Baseline,Transmission-sited Solar,maine,2045,1.214,gigawatt
Baseline,Transmission-sited Solar,maine,2050,1.215,gigawatt
Baseline,Transmission-sited Solar,maryland,2021,0.439,gigawatt
Baseline,Transmission-sited Solar,maryland,2025,0.718,gigawatt
Baseline,Transmission-sited Solar,maryland,2030,0.719,gigawatt
Baseline,Transmission-sited Solar,maryland,2035,0.72,gigawatt
Baseline,Transmission-sited Solar,maryland,2040,0.766,gigawatt
Baseline,Transmission-sited Solar,maryland,2045,0.842,gigawatt
Baseline,Transmission-sited Solar,maryland,2050,2.46,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2021,1.201,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2025,1.447,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2030,1.447,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2035,1.448,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2040,1.452,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2045,2.481,gigawatt
Baseline,Transmission-sited Solar,massachusetts,2050,2.482,gigawatt
Baseline,Transmission-sited Solar,michigan,2021,0.347,gigawatt
Baseline,Transmission-sited Solar,michigan,2025,6.129,gigawatt
Baseline,Transmission-sited Solar,michigan,2030,6.13,gigawatt
Baseline,Transmission-sited Solar,michigan,2035,6.132,gigawatt
Baseline,Transmission-sited Solar,michigan,2040,6.329,gigawatt
Baseline,Transmission-sited Solar,michigan,2045,6.73,gigawatt
Baseline,Transmission-sited Solar,michigan,2050,9.569,gigawatt
Baseline,Transmission-sited Solar,minnesota,2021,1.088,gigawatt
Baseline,Transmission-sited Solar,minnesota,2025,4.5,gigawatt
Baseline,Transmission-sited Solar,minnesota,2030,4.502,gigawatt
Baseline,Transmission-sited Solar,minnesota,2035,4.561,gigawatt
Baseline,Transmission-sited Solar,minnesota,2040,5.098,gigawatt
Baseline,Transmission-sited Solar,minnesota,2045,5.982,gigawatt
Baseline,Transmission-sited Solar,minnesota,2050,6.624,gigawatt
Baseline,Transmission-sited Solar,mississippi,2021,0.194,gigawatt
Baseline,Transmission-sited Solar,mississippi,2025,1.776,gigawatt
Baseline,Transmission-sited Solar,mississippi,2030,3.755,gigawatt
Baseline,Transmission-sited Solar,mississippi,2035,5.736,gigawatt
Baseline,Transmission-sited Solar,mississippi,2040,7.823,gigawatt
Baseline,Transmission-sited Solar,mississippi,2045,9.91,gigawatt
Baseline,Transmission-sited Solar,mississippi,2050,11.503,gigawatt
Baseline,Transmission-sited Solar,missouri,2021,0.1,gigawatt
Baseline,Transmission-sited Solar,missouri,2025,0.911,gigawatt
Baseline,Transmission-sited Solar,missouri,2030,1.925,gigawatt
Baseline,Transmission-sited Solar,missouri,2035,3.056,gigawatt
Baseline,Transmission-sited Solar,missouri,2040,4.188,gigawatt
Baseline,Transmission-sited Solar,missouri,2045,5.321,gigawatt
Baseline,Transmission-sited Solar,missouri,2050,5.341,gigawatt
Baseline,Transmission-sited Solar,montana,2021,0.015,gigawatt
Baseline,Transmission-sited Solar,montana,2025,0.016,gigawatt
Baseline,Transmission-sited Solar,montana,2030,0.017,gigawatt
Baseline,Transmission-sited Solar,montana,2035,0.025,gigawatt
Baseline,Transmission-sited Solar,montana,2040,0.068,gigawatt
Baseline,Transmission-sited Solar,montana,2045,0.317,gigawatt
Baseline,Transmission-sited Solar,montana,2050,0.546,gigawatt
Baseline,Transmission-sited Solar,nebraska,2021,0.031,gigawatt
Baseline,Transmission-sited Solar,nebraska,2025,0.041,gigawatt
Baseline,Transmission-sited Solar,nebraska,2030,0.054,gigawatt
Baseline,Transmission-sited Solar,nebraska,2035,0.638,gigawatt
Baseline,Transmission-sited Solar,nebraska,2040,2.626,gigawatt
Baseline,Transmission-sited Solar,nebraska,2045,4.465,gigawatt
Baseline,Transmission-sited Solar,nebraska,2050,4.952,gigawatt
Baseline,Transmission-sited Solar,nevada,2021,3.182,gigawatt
Baseline,Transmission-sited Solar,nevada,2025,3.19,gigawatt
Baseline,Transmission-sited Solar,nevada,2030,3.2,gigawatt
Baseline,Transmission-sited Solar,nevada,2035,3.258,gigawatt
Baseline,Transmission-sited Solar,nevada,2040,3.476,gigawatt
Baseline,Transmission-sited Solar,nevada,2045,3.656,gigawatt
Baseline,Transmission-sited Solar,nevada,2050,3.934,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2021,0.002,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2025,0.091,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2030,0.091,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2035,0.091,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2040,0.093,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2045,0.467,gigawatt
Baseline,Transmission-sited Solar,new hampshire,2050,0.468,gigawatt
Baseline,Transmission-sited Solar,new jersey,2021,1.019,gigawatt
Baseline,Transmission-sited Solar,new jersey,2025,1.03,gigawatt
Baseline,Transmission-sited Solar,new jersey,2030,1.031,gigawatt
Baseline,Transmission-sited Solar,new jersey,2035,1.032,gigawatt
Baseline,Transmission-sited Solar,new jersey,2040,1.034,gigawatt
Baseline,Transmission-sited Solar,new jersey,2045,1.04,gigawatt
Baseline,Transmission-sited Solar,new jersey,2050,1.919,gigawatt
Baseline,Transmission-sited Solar,new mexico,2021,0.627,gigawatt
Baseline,Transmission-sited Solar,new mexico,2025,0.628,gigawatt
Baseline,Transmission-sited Solar,new mexico,2030,0.629,gigawatt
Baseline,Transmission-sited Solar,new mexico,2035,0.645,gigawatt
Baseline,Transmission-sited Solar,new mexico,2040,0.662,gigawatt
Baseline,Transmission-sited Solar,new mexico,2045,0.672,gigawatt
Baseline,Transmission-sited Solar,new mexico,2050,0.729,gigawatt
Baseline,Transmission-sited Solar,new york,2021,0.849,gigawatt
Baseline,Transmission-sited Solar,new york,2025,0.871,gigawatt
Baseline,Transmission-sited Solar,new york,2030,0.877,gigawatt
Baseline,Transmission-sited Solar,new york,2035,0.888,gigawatt
Baseline,Transmission-sited Solar,new york,2040,0.904,gigawatt
Baseline,Transmission-sited Solar,new york,2045,0.925,gigawatt
Baseline,Transmission-sited Solar,new york,2050,5.13,gigawatt
Baseline,Transmission-sited Solar,north carolina,2021,4.834,gigawatt
Baseline,Transmission-sited Solar,north carolina,2025,11.083,gigawatt
Baseline,Transmission-sited Solar,north carolina,2030,11.665,gigawatt
Baseline,Transmission-sited Solar,north carolina,2035,12.248,gigawatt
Baseline,Transmission-sited Solar,north carolina,2040,12.837,gigawatt
Baseline,Transmission-sited Solar,north carolina,2045,13.732,gigawatt
Baseline,Transmission-sited Solar,north carolina,2050,17.086,gigawatt
Baseline,Transmission-sited Solar,north dakota,2025,0.013,gigawatt
Baseline,Transmission-sited Solar,north dakota,2030,0.014,gigawatt
Baseline,Transmission-sited Solar,north dakota,2035,0.03,gigawatt
Baseline,Transmission-sited Solar,north dakota,2040,0.127,gigawatt
Baseline,Transmission-sited Solar,north dakota,2045,0.223,gigawatt
Baseline,Transmission-sited Solar,north dakota,2050,0.251,gigawatt
Baseline,Transmission-sited Solar,ohio,2021,0.364,gigawatt
Baseline,Transmission-sited Solar,ohio,2025,2.708,gigawatt
Baseline,Transmission-sited Solar,ohio,2030,2.731,gigawatt
Baseline,Transmission-sited Solar,ohio,2035,2.753,gigawatt
Baseline,Transmission-sited Solar,ohio,2040,4.737,gigawatt
Baseline,Transmission-sited Solar,ohio,2045,7.802,gigawatt
Baseline,Transmission-sited Solar,ohio,2050,10.869,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2021,0.01,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2025,0.048,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2030,0.094,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2035,2.688,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2040,5.282,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2045,6.738,gigawatt
Baseline,Transmission-sited Solar,oklahoma,2050,8.161,gigawatt
Baseline,Transmission-sited Solar,oregon,2021,0.632,gigawatt
Baseline,Transmission-sited Solar,oregon,2025,0.638,gigawatt
Baseline,Transmission-sited Solar,oregon,2030,0.644,gigawatt
Baseline,Transmission-sited Solar,oregon,2035,0.656,gigawatt
Baseline,Transmission-sited Solar,oregon,2040,0.723,gigawatt
Baseline,Transmission-sited Solar,oregon,2045,1.789,gigawatt
Baseline,Transmission-sited Solar,oregon,2050,2.856,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2021,0.147,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2025,0.577,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2030,0.58,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2035,0.584,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2040,0.905,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2045,1.418,gigawatt
Baseline,Transmission-sited Solar,pennsylvania,2050,7.192,gigawatt
Baseline,Transmission-sited Solar,rhode island,2021,0.189,gigawatt
Baseline,Transmission-sited Solar,rhode island,2025,0.237,gigawatt
Baseline,Transmission-sited Solar,rhode island,2030,0.237,gigawatt
Baseline,Transmission-sited Solar,rhode island,2035,0.237,gigawatt
Baseline,Transmission-sited Solar,rhode island,2040,0.238,gigawatt
Baseline,Transmission-sited Solar,rhode island,2045,0.44,gigawatt
Baseline,Transmission-sited Solar,rhode island,2050,4.40E-01,gigawatt
Baseline,Transmission-sited Solar,south carolina,2021,9.15E-01,gigawatt
Baseline,Transmission-sited Solar,south carolina,2025,2.23E+00,gigawatt
Baseline,Transmission-sited Solar,south carolina,2030,2.37E+00,gigawatt
Baseline,Transmission-sited Solar,south carolina,2035,2.51E+00,gigawatt
Baseline,Transmission-sited Solar,south carolina,2040,2.65E+00,gigawatt
Baseline,Transmission-sited Solar,south carolina,2045,2.89E+00,gigawatt
Baseline,Transmission-sited Solar,south carolina,2050,3.87E+00,gigawatt
Baseline,Transmission-sited Solar,south dakota,2021,1.00E-03,gigawatt
Baseline,Transmission-sited Solar,south dakota,2025,1.00E-03,gigawatt
Baseline,Transmission-sited Solar,south dakota,2030,2.00E-03,gigawatt
Baseline,Transmission-sited Solar,south dakota,2035,2.00E-02,gigawatt
Baseline,Transmission-sited Solar,south dakota,2040,0.114,gigawatt
Baseline,Transmission-sited Solar,south dakota,2045,0.205,gigawatt
Baseline,Transmission-sited Solar,south dakota,2050,0.23,gigawatt
Baseline,Transmission-sited Solar,tennessee,2021,0.17,gigawatt
Baseline,Transmission-sited Solar,tennessee,2025,1.13,gigawatt
Baseline,Transmission-sited Solar,tennessee,2030,2.331,gigawatt
Baseline,Transmission-sited Solar,tennessee,2035,3.532,gigawatt
Baseline,Transmission-sited Solar,tennessee,2040,4.741,gigawatt
Baseline,Transmission-sited Solar,tennessee,2045,5.951,gigawatt
Baseline,Transmission-sited Solar,tennessee,2050,7.551,gigawatt
Baseline,Transmission-sited Solar,texas,2021,9.301,gigawatt
Baseline,Transmission-sited Solar,texas,2025,16.843,gigawatt
Baseline,Transmission-sited Solar,texas,2030,17.382,gigawatt
Baseline,Transmission-sited Solar,texas,2035,19.07,gigawatt
Baseline,Transmission-sited Solar,texas,2040,20.797,gigawatt
Baseline,Transmission-sited Solar,texas,2045,22.05,gigawatt
Baseline,Transmission-sited Solar,texas,2050,36.981,gigawatt
Baseline,Transmission-sited Solar,utah,2021,1.493,gigawatt
Baseline,Transmission-sited Solar,utah,2025,1.498,gigawatt
Baseline,Transmission-sited Solar,utah,2030,1.504,gigawatt
Baseline,Transmission-sited Solar,utah,2035,1.538,gigawatt
Baseline,Transmission-sited Solar,utah,2040,1.711,gigawatt
Baseline,Transmission-sited Solar,utah,2045,1.884,gigawatt
Baseline,Transmission-sited Solar,utah,2050,2.051,gigawatt
Baseline,Transmission-sited Solar,vermont,2021,0.133,gigawatt
Baseline,Transmission-sited Solar,vermont,2025,0.147,gigawatt
Baseline,Transmission-sited Solar,vermont,2030,0.147,gigawatt
Baseline,Transmission-sited Solar,vermont,2035,0.147,gigawatt
Baseline,Transmission-sited Solar,vermont,2040,0.147,gigawatt
Baseline,Transmission-sited Solar,vermont,2045,0.207,gigawatt
Baseline,Transmission-sited Solar,vermont,2050,0.207,gigawatt
Baseline,Transmission-sited Solar,virginia,2021,3.441,gigawatt
Baseline,Transmission-sited Solar,virginia,2025,9.389,gigawatt
Baseline,Transmission-sited Solar,virginia,2030,9.468,gigawatt
Baseline,Transmission-sited Solar,virginia,2035,9.546,gigawatt
Baseline,Transmission-sited Solar,virginia,2040,9.812,gigawatt
Baseline,Transmission-sited Solar,virginia,2045,10.181,gigawatt
Baseline,Transmission-sited Solar,virginia,2050,10.81,gigawatt
Baseline,Transmission-sited Solar,washington,2021,0.021,gigawatt
Baseline,Transmission-sited Solar,washington,2025,0.026,gigawatt
Baseline,Transmission-sited Solar,washington,2030,0.032,gigawatt
Baseline,Transmission-sited Solar,washington,2035,0.043,gigawatt
Baseline,Transmission-sited Solar,washington,2040,0.108,gigawatt
Baseline,Transmission-sited Solar,washington,2045,1.152,gigawatt
Baseline,Transmission-sited Solar,washington,2050,2.195,gigawatt
Baseline,Transmission-sited Solar,west virginia,2025,0.084,gigawatt
Baseline,Transmission-sited Solar,west virginia,2030,0.085,gigawatt
Baseline,Transmission-sited Solar,west virginia,2035,0.086,gigawatt
Baseline,Transmission-sited Solar,west virginia,2040,0.157,gigawatt
Baseline,Transmission-sited Solar,west virginia,2045,0.268,gigawatt
Baseline,Transmission-sited Solar,west virginia,2050,0.378,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2021,0.493,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2025,2.863,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2030,2.863,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2035,2.863,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2040,2.997,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2045,3.378,gigawatt
Baseline,Transmission-sited Solar,wisconsin,2050,3.76,gigawatt
Baseline,Transmission-sited Solar,wyoming,2021,0.088,gigawatt
Baseline,Transmission-sited Solar,wyoming,2025,0.09,gigawatt
Baseline,Transmission-sited Solar,wyoming,2030,0.092,gigawatt
Baseline,Transmission-sited Solar,wyoming,2035,0.148,gigawatt
Baseline,Transmission-sited Solar,wyoming,2040,0.226,gigawatt
Baseline,Transmission-sited Solar,wyoming,2045,0.284,gigawatt
Baseline,Transmission-sited Solar,wyoming,2050,0.315,gigawatt
Baseline,Offshore Wind,alabama,2025,0,gigawatt
Baseline,Offshore Wind,alabama,2030,0,gigawatt
Baseline,Offshore Wind,alabama,2035,0,gigawatt
Baseline,Offshore Wind,alabama,2040,0,gigawatt
Baseline,Offshore Wind,alabama,2045,0,gigawatt
Baseline,Offshore Wind,alabama,2050,0,gigawatt
Baseline,Offshore Wind,alaska,2025,0,gigawatt
Baseline,Offshore Wind,alaska,2030,0,gigawatt
